OBJECTID,Survey_Num,Purpose,WIN,Name_of_Wa,Date,NYTME,NYTMN,Site_Lengt,Total_Of_N,Brook_Trou,Brown_Trou,Rainbow_Tr,POINT_X,POINT_Y
3935,602214.00000000000,General biological survey,H-240-180-P799-19-11-3-P816,Mud Lake,10/18/02,516419,4793120,0,4,4,0,,-74.79760369360,43.29072480750
3936,702072.00000000000,"Other, see comments",ONT-66-11-P26-33-13,Clockville Creek,10/25/02,439323,4765663,162,25,3,22,,-75.74492363080,43.04123397780
3937,702073.00000000000,"Other, see comments",ONT-66-11-P26-33,Cowaselon Creek,11/01/02,441430,4771984,160,21,0,21,,-75.71972396350,43.09831540280
3938,902318.00000000000,General biological survey,ONT-117-104-4,Spencer Brook,11/15/02,241969,4712542,75,1,1,0,,-78.14133050580,42.52220495890
3939,902318.00000000000,General biological survey,ONT-117-104-4,Spencer Brook,11/15/02,242037,4712509,100,5,5,0,,-78.14048899080,42.52193089190
3940,902318.00000000000,General biological survey,ONT-117-104-4,Spencer Brook,11/15/02,242326,4711540,250,6,6,0,,-78.13653954270,42.51331363890
3941,102021.00000000000,General biological survey,PB-183,Mud Creek,12/20/02,670472,4514912,30,2,2,0,,-72.98016461180,40.76751414400
3942,102021.00000000000,General biological survey,PB-183,Mud Creek,12/20/02,670472,4514933,250,1,1,0,,-72.98015888500,40.76770320690
3943,102021.00000000000,General biological survey,PB-183,Mud Creek,12/20/02,670473,4514866,225,10,10,0,,-72.98016531450,40.76709979890
3944,103002.00000000000,Evaluate exp stocking water,GSB-208,Carlls River,03/17/03,641183,4507650,480,13,0,13,,-73.32867746440,40.70767293710
3945,103002.00000000000,Evaluate exp stocking water,GSB-208,Carlls River,03/17/03,641239,4507479,645,8,0,8,,-73.32805332660,40.70612350870
3946,403002.00000000000,Population estimate,D-70-20,Beaver Kill,05/07/03,490757,4647669,948,1,0,1,,-75.11157343270,41.98096667760
3947,403002.00000000000,Population estimate,D-70-20,Beaver Kill,05/07/03,498906,4646176,876,10,0,9,1,-75.01320304810,41.96757312030
3948,303007.00000000000,Population estimate,D-70-20-25,Willowemoc Creek,05/15/03,507277,4641857,440,16,0,16,,-74.91223022350,41.92864018410
3949,303007.00000000000,Population estimate,D-70-20-25,Willowemoc Creek,05/15/03,511253,4641349,570,6,0,6,,-74.86428446490,41.92401808050
3950,403002.00000000000,Population estimate,D-70-20,Beaver Kill,05/15/03,506195,4642791,1110,26,1,24,1,-74.92527067460,41.93706173700
3951,903001.00000000000,"Other, see comments",PA-53-8,Quaker Run,05/22/03,185492,4657738,325,2,0,2,,-78.79782890960,42.00883074750
3952,903001.00000000000,"Other, see comments",PA-53-8,Quaker Run,05/22/03,185736,4657406,300,2,0,2,,-78.79471116780,42.00594448670
3953,403002.00000000000,Population estimate,D-70-20,Beaver Kill,06/10/03,503044,4643430,792,22,0,22,,-74.96327738620,41.94283550370
3954,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/10/03,508538,4842920,0,1,0,0,1,-74.89396999610,43.73926766580
3955,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/10/03,508837,4842731,0,2,0,0,2,-74.89025994950,43.73756242260
3956,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/10/03,509342,4843388,0,1,0,0,1,-74.88397732420,43.74347179310
3957,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/10/03,509809,4843110,0,1,0,0,1,-74.87818252040,43.74096267520
3958,403002.00000000000,Population estimate,D-70-20,Beaver Kill,06/11/03,503600,4644168,402,10,0,10,,-74.95656532940,41.94948014390
3959,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/11/03,510656,4844213,0,1,1,0,,-74.86764181600,43.75088226860
3960,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/11/03,511081,4844908,0,1,0,0,1,-74.86234856270,43.75713372540
3961,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/11/03,511874,4844521,0,1,1,0,,-74.85250627360,43.75363694070
3962,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/11/03,512654,4844911,0,1,0,0,1,-74.84280829200,43.75713553380
3963,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/12/03,514800,4844638,0,3,0,0,3,-74.81615770010,43.75463771150
3964,603204.00000000000,General biological survey,ONT-19-81-18-P782D,Fourth Lake,06/12/03,516333,4844798,0,1,0,0,1,-74.79711036100,43.75604611080
3965,303007.00000000000,Population estimate,D-70-20-25,Willowemoc Creek,06/17/03,515866,4638497,318,3,0,3,,-74.80872685680,41.89825157570
3966,903005.00000000000,CROTS survey,PA-63-44-8,Farrington Hollow Brook,06/19/03,156357,4698515,580,8,0,8,,-79.17284941270,42.36294676420
3967,903005.00000000000,CROTS survey,PA-63-44-8,Farrington Hollow Brook,06/19/03,156642,4698903,545,13,0,13,,-79.16962842170,42.36655766040
3968,903303.00000000000,CROTS survey,ONT-158-12,Tonawanda Creek,06/23/03,226714,4734235,460,7,0,7,,-78.33716092190,42.71199656440
3969,903303.00000000000,CROTS survey,ONT-158-12,Tonawanda Creek,06/23/03,228096,4734809,470,13,0,13,,-78.32058810030,42.71764723960
3970,903303.00000000000,CROTS survey,ONT-158-12,Tonawanda Creek,06/23/03,229238,4737029,460,6,0,6,,-78.30772573810,42.73800940190
3971,703001.00000000000,Centrarchid sampling plan,ONT-53-P19A,Salmon River Reservoir,06/24/03,432585,4819339,2620,1,0,0,1,-75.83421479750,43.52394806740
3972,703001.00000000000,Centrarchid sampling plan,ONT-53-P19A,Salmon River Reservoir,06/24/03,433116,4819183,2635,1,0,0,1,-75.82762550890,43.52259129900
3973,903303.00000000000,CROTS survey,ONT-158-12,Tonawanda Creek,06/24/03,225903,4733531,380,7,0,7,,-78.34670738280,42.70537868100
3974,903303.00000000000,CROTS survey,ONT-158-12,Tonawanda Creek,06/24/03,227243,4734259,290,15,0,15,,-78.33072337460,42.71240025810
3975,903304.00000000000,General biological survey,ONT-158-12,Tonawanda Creek,06/24/03,225126,4730752,150,13,0,13,,-78.35483220680,42.68011773540
3976,903305.00000000000,CROTS survey,ONT-117-66,Canaseraga Creek,06/25/03,265947,4706772,360,8,0,8,,-77.84742770070,42.47793312880
3977,903305.00000000000,CROTS survey,ONT-117-66,Canaseraga Creek,06/25/03,267780,4704681,560,1,0,1,,-77.82430799550,42.45967628530
3978,903305.00000000000,CROTS survey,ONT-117-66,Canaseraga Creek,06/25/03,271678,4704431,480,4,0,4,,-77.77685483310,42.45858539040
3979,903305.00000000000,CROTS survey,ONT-117-66,Canaseraga Creek,06/25/03,271935,4704862,575,7,0,7,,-77.77390401730,42.46253804650
3980,703001.00000000000,Centrarchid sampling plan,ONT-53-P19A,Salmon River Reservoir,06/28/03,427655,4821566,2818,1,0,0,1,-75.89550977110,43.54353672420
3981,903306.00000000000,General biological survey,E-1-6,Cayuga Creek,07/01/03,192745,4753835,410,6,0,0,6,-78.76181089170,42.87529707800
3982,903307.00000000000,General biological survey,E-1,Buffalo River,07/01/03,190454,4753253,200,1,0,0,1,-78.78948014550,42.86914307760
3983,603205.00000000000,General biological survey,ONT-19-40-P493,Stillwater Reservoir,07/08/03,504038,4863444,0,1,1,0,,-74.94969869530,43.92409927270
3984,603205.00000000000,General biological survey,ONT-19-40-P493,Stillwater Reservoir,07/08/03,504064,4863723,0,1,1,0,,-74.94937268340,43.92661114090
3985,603205.00000000000,General biological survey,ONT-19-40-P493,Stillwater Reservoir,07/08/03,504187,4863493,0,4,4,0,,-74.94784221980,43.92453961830
3986,603205.00000000000,General biological survey,ONT-19-40-P493,Stillwater Reservoir,07/09/03,503879,4862867,0,1,1,0,,-74.95168355960,43.91890503250
3987,603205.00000000000,General biological survey,ONT-19-40-P493,Stillwater Reservoir,07/11/03,496993,4860157,0,1,0,1,,-75.03743960080,43.89450920240
3988,903006.00000000000,CROTS survey,PA-63-13-20,Mill Creek,07/14/03,147745,4686734,530,23,0,23,,-79.26997579260,42.25329028200
3989,903006.00000000000,CROTS survey,PA-63-13-20,Mill Creek,07/14/03,148731,4688171,310,2,0,2,,-79.25892574280,42.26664044350
3990,403015.00000000000,CROTS survey,H-204-2-36,Black River,07/15/03,630687,4713918,298,45,8,37,,-73.40780517660,42.56661105670
3991,403015.00000000000,CROTS survey,H-204-2-36,Black River,07/15/03,631176,4710711,287,21,3,18,,-73.40258638880,42.53765778890
3992,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/15/03,507723,4818213,0,8,8,0,,-74.90444420890,43.51681266550
3993,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/15/03,507899,4817760,0,3,3,0,,-74.90227316670,43.51273189320
3994,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/15/03,508083,4817420,0,5,5,0,,-74.90000176730,43.50966847340
3995,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/15/03,508663,4817751,0,1,1,0,,-74.89282107850,43.51264238540
3996,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/15/03,508709,4817189,0,3,3,0,,-74.89226096760,43.50758145150
3997,403015.00000000000,CROTS survey,H-204-2-36,Black River,07/16/03,630449,4720270,293,23,23,0,,-73.40924967870,42.62383363030
3998,403015.00000000000,CROTS survey,H-204-2-36,Black River,07/16/03,630767,4718621,298,5,3,2,,-73.40575211060,42.60893509670
3999,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/16/03,509456,4817806,0,1,1,0,,-74.88300911900,43.51312800230
4000,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/16/03,509481,4817458,0,1,1,0,,-74.88270588480,43.50999420180
4001,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/16/03,510052,4818100,0,1,1,0,,-74.87562990840,43.51576747130
4002,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/16/03,510165,4817592,0,1,1,0,,-74.87424129850,43.51119177920
4003,603208.00000000000,General biological survey,ONT-19-128-P1004,South Lake,07/16/03,510669,4817869,0,1,1,0,,-74.86800052330,43.51367893030
4004,603209.00000000000,General biological survey,ONT-19-94-1-P922-2-1-P923,Brandy Lake,07/17/03,487455,4823780,0,4,4,0,,-75.15534632040,43.56687362830
4005,603209.00000000000,General biological survey,ONT-19-94-1-P922-2-1-P923,Brandy Lake,07/17/03,487608,4823774,0,6,6,0,,-75.15345157160,43.56682216190
4006,703909.00000000000,General biological survey,ONT-66-12-P296-4,Yawgers Creek,07/17/03,360773,4749733,375,2,0,0,2,-76.70500560100,42.88750879560
4007,303029.00000000000,TSMP collection,D-1,Neversink River,07/21/03,534089,4637714,0,5,5,0,,-74.58908801600,41.89062336870
4008,303030.00000000000,TSMP collection,D-1-68,Gordon Brook,07/21/03,527544,4630858,350,5,3,2,,-74.66829989510,41.82912837230
4009,303031.00000000000,TSMP collection,D-1-71,Aden Brook,07/21/03,526740,4633547,20,5,5,0,,-74.67786050810,41.85337514130
4010,303033.00000000000,TSMP collection,D-1-82,East Br Neversink River,07/21/03,538142,4641630,150,5,5,0,,-74.53998107390,41.92570770940
4011,303033.00000000000,TSMP collection,D-1-82,East Br Neversink River,07/21/03,545147,4645846,150,2,2,0,,-74.45517614620,41.96330893090
4012,403016.00000000000,Population estimate,D-70-20-4,Trout Brook,07/21/03,491989,4647074,362,98,3,5,90,-75.09669371830,41.97562118760
4013,603211.00000000000,"Other, see comments",ONT-66-11-P26-24-14-9,Point Rock Creek,07/21/03,455664,4803268,703,38,3,35,,-75.54733749990,43.38097239270
4014,303032.00000000000,TSMP collection,D-1-83-9,Biscuit Creek,07/22/03,541218,4648988,150,5,5,0,,-74.50236836570,41.99182213060
4015,803012.00000000000,General biological survey,ONT-117-66-22,Mill Creek,07/22/03,284384,4712837,360,67,0,67,,-77.62565057500,42.53784777560
4016,803012.00000000000,General biological survey,ONT-117-66-22,Mill Creek,07/22/03,286990,4712662,345,111,0,111,,-77.59388279070,42.53699586540
4017,803012.00000000000,General biological survey,ONT-117-66-22,Mill Creek,07/22/03,287533,4709988,640,17,2,15,,-77.58628392190,42.51308826740
4018,603211.00000000000,"Other, see comments",ONT-66-11-P26-24-14-9,Point Rock Creek,07/24/03,456148,4805242,285,2,0,2,,-75.54152089960,43.39877486940
4019,603211.00000000000,"Other, see comments",ONT-66-11-P26-24-14-9,Point Rock Creek,07/25/03,458874,4813352,93,1,1,0,,-75.50847038770,43.47195213750
4020,603212.00000000000,General biological survey,H-240,Mohawk River,07/25/03,460995,4801764,285,4,4,0,,-75.48142045200,43.36772613040
4021,703904.00000000000,General biological survey,ONT-66-12-12-P154-6,Ninemile Creek,07/25/03,393585,4766248,750,49,0,49,,-76.30644273010,43.04146893300
4022,703909.00000000000,General biological survey,ONT-66-12-P296-4,Yawgers Creek,07/25/03,361361,4750264,0,20,0,0,20,-76.69793905050,42.89239548260
4023,703914.00000000000,General biological survey,ONT-66-12-P296-4-3,Unnamed Water,07/25/03,361332,4750286,0,2,0,0,2,-76.69829950180,42.89258824390
4024,403016.00000000000,Population estimate,D-70-20-4,Trout Brook,07/28/03,495001,4643946,360,102,41,16,45,-75.06031197380,41.94747302070
4025,403017.00000000000,Population estimate,D-70-20-24,Horse Brook,07/29/03,505473,4645009,276,121,53,27,41,-74.93395942870,41.95704403570
4026,303007.00000000000,Population estimate,D-70-20-25,Willowemoc Creek,07/30/03,523927,4640163,444,36,23,12,1,-74.71148061520,41.91305376220
4027,803016.00000000000,CROTS survey,PA-3-52,Post Creek,07/30/03,336110,4674507,525,1,0,1,,-76.98528949080,42.20555456060
4028,303025.00000000000,General biological survey,D-70-20-25-25,Fir Brook,07/31/03,530232,4641424,156,6,6,0,,-74.63538960450,41.92419491220
4029,303026.00000000000,General biological survey,D-70-20-25-16,Hunter Brook,07/31/03,522406,4639711,49,12,12,0,,-74.72983828060,41.90902734750
4030,803016.00000000000,CROTS survey,PA-3-52,Post Creek,07/31/03,337990,4677050,600,12,0,12,,-76.96323817280,42.22883597770
4031,803016.00000000000,CROTS survey,PA-3-52,Post Creek,07/31/03,338261,4679637,558,2,0,2,,-76.96067710250,42.25217773350
4032,903007.00000000000,General biological survey,PA-63-33,Mud Creek,08/01/03,166274,4687338,405,6,0,6,,-79.04627578150,42.26685306700
4033,903007.00000000000,General biological survey,PA-63-33,Mud Creek,08/01/03,168444,4689382,360,55,0,48,7,-79.02119773150,42.28614093400
4034,903007.00000000000,General biological survey,PA-63-33,Mud Creek,08/01/03,170395,4689766,400,57,0,53,4,-78.99781000700,42.29041752450
4035,903007.00000000000,General biological survey,PA-63-33,Mud Creek,08/01/03,170937,4689693,75,2,0,2,,-78.99121004620,42.28999048100
4036,903008.00000000000,General biological survey,PA-63-33-6,Unnamed Water,08/01/03,168932,4690360,125,2,0,2,,-79.01585225530,42.29513455970
4037,903009.00000000000,General biological survey,PA-63-33-1,Mill Creek,08/01/03,166121,4684511,280,2,0,2,,-79.04649981170,42.24139056180
4038,903308.00000000000,CROTS survey,ONT-117-155-9,Black Creek,08/04/03,259470,4694680,530,1,0,1,,-77.92106951930,42.36719073900
4039,903308.00000000000,CROTS survey,ONT-117-155-9,Black Creek,08/04/03,259730,4693695,315,1,0,1,,-77.91750570140,42.35841162650
4040,703004.00000000000,Population estimate,SR-16-7,West Branch Owego Creek,08/05/03,397058,4683931,785,14,6,8,,-76.24888607600,42.30081148110
4041,703004.00000000000,Population estimate,SR-16-7,West Branch Owego Creek,08/06/03,397031,4684135,723,31,15,16,,-76.24924987850,42.30264473930
4042,403017.00000000000,Population estimate,D-70-20-24,Horse Brook,08/07/03,505944,4646230,208,49,43,6,,-74.92826372410,41.96803783060
4043,703004.00000000000,Population estimate,SR-16-7,West Branch Owego Creek,08/07/03,396974,4684328,565,16,8,8,,-76.24997563910,42.30437498460
4044,703006.00000000000,CROTS survey,SR-16-7,West Branch Owego Creek,08/07/03,397462,4688527,312,13,7,6,,-76.24480146310,42.34224728390
4045,403018.00000000000,CROTS survey,H-193,Catskill Creek,08/14/03,561899,4702401,394,29,0,15,14,-74.24700446890,42.47148071690
4046,403018.00000000000,CROTS survey,H-193,Catskill Creek,08/14/03,564748,4699756,381,16,0,11,5,-74.21264824270,42.44742933100
4047,903011.00000000000,General biological survey,PA-63-25-4,Elm Creek,08/14/03,172526,4675342,480,204,0,204,,-78.96389467030,42.16171999760
4048,903011.00000000000,General biological survey,PA-63-25-4,Elm Creek,08/14/03,173656,4676151,640,141,0,141,,-78.95070111040,42.16946025400
4049,403018.00000000000,CROTS survey,H-193,Catskill Creek,08/20/03,560183,4703890,400,38,0,24,14,-74.26772143480,42.48502466080
4050,703916.00000000000,General biological survey,ONT-66-12-P296-57,Salmon Creek,08/20/03,373386,4721191,225,6,0,0,6,-76.54420646910,42.63276455650
4051,903012.00000000000,CROTS survey,PA-53-8,Quaker Run,08/20/03,180830,4660334,730,2,0,2,,-78.85541348370,42.03028396090
4052,903012.00000000000,CROTS survey,PA-53-8,Quaker Run,08/20/03,183337,4657889,465,7,1,6,,-78.82387709140,42.00932440390
4053,903012.00000000000,CROTS survey,PA-53-8,Quaker Run,08/20/03,185390,4657757,740,6,0,5,1,-78.79906816450,42.00896076700
4054,403020.00000000000,Population estimate,D-70-20-28,Spring Brook,08/21/03,508880,4650703,277,186,45,37,104,-74.89276251710,42.00829706010
4055,903012.00000000000,CROTS survey,PA-53-8,Quaker Run,08/21/03,187500,4657492,400,9,6,2,1,-78.77350153060,42.00741907480
4056,903013.00000000000,General biological survey,PA-53-8-5,English Creek,08/21/03,184068,4659281,250,16,15,1,,-78.81581761740,42.02212732210
4057,303009.00000000000,Reclassification,NJ-12-6-3,Pine Meadow Brook,08/22/03,571156,4558691,150,4,3,1,,-74.15166526900,41.17644262080
4058,303009.00000000000,Reclassification,NJ-12-6-3,Pine Meadow Brook,08/22/03,571481,4558566,150,6,6,0,,-74.14780556220,41.17528814760
4059,303008.00000000000,Population estimate,D-70-20-40,Shin Creek,08/25/03,518161,4649594,392,138,57,81,,-74.78071733050,41.99814932510
4060,303014.00000000000,General biological survey,D-70-20-25-2,Stewart Brook,08/25/03,507525,4638152,240,83,70,13,,-74.90928629560,41.89526768310
4061,903014.00000000000,General biological survey,E-23-20-11,Mansfield Creek,08/25/03,188217,4695474,630,38,0,37,1,-78.78519303480,42.34904003270
4062,903014.00000000000,General biological survey,E-23-20-11,Mansfield Creek,08/25/03,190252,4694180,570,181,0,158,23,-78.75984502680,42.33822365070
4063,903014.00000000000,General biological survey,E-23-20-11,Mansfield Creek,08/25/03,193373,4693206,660,137,0,36,101,-78.72152218560,42.33070538780
4064,303008.00000000000,Population estimate,D-70-20-40,Shin Creek,08/26/03,521147,4650049,300,241,99,142,,-74.74464719400,42.00217278640
4065,303024.00000000000,Population estimate,D-70-20-25-11,Sprague Brook,08/26/03,519500,4643856,348,33,29,4,,-74.76474012460,41.94643723050
4066,903014.00000000000,General biological survey,E-23-20-11,Mansfield Creek,08/26/03,192182,4693349,610,95,0,63,32,-78.73602371920,42.33152077980
4067,903014.00000000000,General biological survey,E-23-20-11,Mansfield Creek,08/26/03,194385,4692977,475,115,0,21,94,-78.70914350010,42.32904503080
4068,903015.00000000000,General biological survey,E-23-20-11-9,Goodell Creek,08/26/03,192742,4694008,450,34,0,11,23,-78.72959132450,42.33766433880
